image_0.jpg,68.66057291666667,66.0414453125,29.728815104166667,22.5,8.0,16.0,3.6116471,0.015964203,5.260416666666667,0.00015680849894871956,0.00025426220922571976,196.20718426131967,2.890625,0.028970840814951306,7.105454049668871,23.32985,0.0825,0.006380208333333333,4.219630700349808,0.032565712956501514,2.7658615754629703,6.659527143224649,62.6923046875,60.58141214988169,6.792245
image_100.jpg,7.594028755868544,8.759052230046947,8.128726525821596,0.0,0.0,0.0,1.3812041,0.05522302,2.552816901408451,-6.644898587180365e-05,0.0003560918886386684,193.88863559272784,0.2934272300469484,0.05234455661848188,12.103847485780715,21.773046,0.0082306338028169,0.04499706572769953,0.38991252320345077,0.9853815261044176,3.0648418701401057,9.686332149356092,8.339421948356808,38.26889520584812,0.6696551
image_101.jpg,63.14100624925367,80.63929467022251,62.61238705568603,90.0,248.0,0.0,3.8943598,0.018922413,8.100147275405009,0.002552703327031988,0.002010790984129623,171.09119727511955,14.608128010189866,0.04872059175358928,3.6175583745543247,27.048439,0.19165704732715041,0.08456394538868765,5.072713835349935,0.358550272140416,2.7854747148740833,7.099330390891114,73.33109103212196,76.31331709049378,7.166627
image_102.jpg,57.95086968580372,138.41689448868814,158.87568841871706,101.25,248.0,248.0,4.0308914,0.01208606,7.567653235072705,0.00011298661648111883,0.00013767263616180084,169.02969608506606,9.786441618130672,0.02525333956502348,3.9782337165071895,26.815268,0.224612702563493,0.01942430365703871,2.6929873295306126,0.2000203998368013,2.8009739791067365,6.444408786597596,116.68998375529934,38.79699541968891,7.1964316
image_103.jpg,135.59197255291005,120.90930886243386,60.594225363756614,22.5,248.0,152.0,4.256176,0.0099139055,4.112929894179895,7.747905080072745e-06,0.00035181823646909767,165.11990066988383,3.3688822751322753,0.023744658407029565,4.378906112507077,23.300373,0.06917576058201058,0.006882440476190476,3.275652149018277,0.019057975161678016,2.8694349620295827,6.772624647348931,118.42919146825396,65.29073939567824,7.682704
image_104.jpg,59.5773046875,45.61208333333334,13.883424479166667,22.5,136.0,8.0,2.849434,0.033945557,2.864583333333333,0.0006793978008338526,0.0017222263594524503,205.75837214372376,0.4947916666666667,0.0396012890544769,8.33455411697689,23.07463,0.0208203125,0.00169921875,0.0777791942868914,0.9738805970149254,2.7916188728924367,8.448104130142077,46.252291666666665,65.17875077078364,5.1797485
image_105.jpg,17.86732687793427,9.163761737089201,7.549061032863849,0.0,0.0,0.0,1.530508,0.053440515,0.35211267605633806,-7.135287428461368e-06,1.5905245888847353e-05,172.3113534450531,0.17605633802816903,0.031998150904352464,17.926221152146656,20.632162,0.010269953051643193,0.06424589201877934,0.4645823000966943,0.9887107699254911,2.0697159876583875,5.008460809293872,11.580897887323944,21.51165270291197,1.0861516
image_106.jpg,107.44854928457869,44.16879968203497,41.04161367249603,123.75,128.0,32.0,3.563714,0.018805735,7.1939586645469,0.00018074775165730406,0.00017555288798000378,157.45873343812826,3.7360890302066774,0.02854143038015575,4.624345546707194,23.204165,0.05840620031796502,0.0028716216216216218,3.7288187963957338,0.01002254204959251,2.6706982951462312,5.91122830247928,62.74308426073132,49.47525890690679,6.8590508
image_107.jpg,55.145742187500005,44.193945312500006,12.742838541666668,22.5,136.0,8.0,2.7563748,0.03464524,0.625,8.040808224940577e-05,0.0002898522673190582,127.36986662944157,0.078125,0.050526867154985666,24.569698174794514,23.829428,0.010872395833333333,0.24729166666666666,1.146095125590052,0.8492599382909269,2.7591323727387844,7.7213276113389435,43.96567708333333,64.24677212270973,5.022783
image_108.jpg,16.512279929577463,14.518676643192489,13.019674295774648,0.0,0.0,0.0,1.4245089,0.053980254,1.1150234741784038,-0.0008158722842940105,0.00034791045207040134,192.67543039510124,0.08802816901408451,0.1484677940607071,48.72887420654297,20.733072,0.004019953051643193,0.06624853286384977,0.47254222553174446,0.9879663056558363,3.151367171718456,9.947966997210912,14.942282863849766,55.85407911221864,0.78317654
